2025-10-26 14:19:32,515 | DEBUG | rag_app | Logger initialized. APP_LOG_PATH=logs/app.log ERR_LOG_PATH=logs/error.log
2025-10-26 15:39:21,346 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:39:21,348 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:39:39,998 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:40:04,374 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:40:04,376 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:40:04,376 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:40:04,377 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:40:04,441 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:40:04,441 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:40:04,442 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:40:04,442 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:40:04,464 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:40:04,467 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:40:04,469 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:40:04,470 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:40:04,760 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:40:04,817 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:40:04,817 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:40:04,840 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:40:05,064 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:40:05,064 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:40:05,064 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:40:05,065 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:40:05,066 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:40:05,100 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:40:05,102 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:40:05,102 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:40:05,161 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:40:05,169 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:40:09,809 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:40:09,845 | INFO | rag_app | New docs chunked into 752 chunks (size=800 overlap=300)
2025-10-26 15:40:10,068 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:40:10,090 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:40:10,514 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:40:10,545 | INFO | rag_app | New docs chunked into 752 chunks (size=800 overlap=300)
2025-10-26 15:40:10,576 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:40:10,604 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:40:10,964 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:40:11,003 | INFO | rag_app | New docs chunked into 752 chunks (size=800 overlap=300)
2025-10-26 15:40:11,025 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:40:11,026 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:40:20,663 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:40:20,698 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:40:20,745 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:40:20,775 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:40:20,921 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:40:20,924 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:41:04,904 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:41:04,947 | INFO | rag_app | UI question: 'what is DINOV3 and EOMT' (use_llm=True)
2025-10-26 15:41:04,948 | INFO | rag_app | ask() question='what is DINOV3 and EOMT' k_init=50 k_final=12 use_llm=True
2025-10-26 15:41:04,949 | DEBUG | rag_app | topic flags: want_rleg=False want_dino=True
2025-10-26 15:41:06,986 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:41:06,992 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:41:07,361 | DEBUG | rag_app | generic retrieval -> 50 hits
2025-10-26 15:41:07,418 | DEBUG | rag_app | DINOv3 retrieval -> 50 hits
2025-10-26 15:41:14,927 | INFO | rag_app | answer generated, 339 chars
2025-10-26 15:41:14,928 | INFO | rag_app | answer confidence=0.766
2025-10-26 15:41:14,934 | INFO | rag_app | UI answer len=339 chars conf=0.766
2025-10-26 15:42:02,969 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:42:02,971 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:42:02,971 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:42:02,971 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:42:03,101 | INFO | rag_app | Uploaded 4 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:03,113 | INFO | rag_app | build_index() incremental mode with 4 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:04,852 | INFO | rag_app | Loaded 4 docs from new_paths for incremental add
2025-10-26 15:42:04,853 | INFO | rag_app | New docs chunked into 753 chunks (size=800 overlap=300)
2025-10-26 15:42:04,854 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:42:04,854 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:42:08,013 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:42:08,015 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:42:24,757 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:42:34,695 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:42:34,695 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:42:34,695 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:42:34,696 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:42:34,721 | INFO | rag_app | Uploaded 4 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:34,722 | INFO | rag_app | build_index() incremental mode with 4 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:34,819 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:42:34,838 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:42:34,838 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:42:34,838 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:42:34,932 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:42:34,950 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:42:34,958 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:42:34,964 | INFO | rag_app | Uploaded 4 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:34,971 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:42:34,994 | INFO | rag_app | build_index() incremental mode with 4 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:35,040 | INFO | rag_app | Uploaded 4 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:35,063 | INFO | rag_app | build_index() incremental mode with 4 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:35,399 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:42:35,406 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:42:35,412 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:42:35,459 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:42:35,656 | INFO | rag_app | Uploaded 4 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:35,663 | INFO | rag_app | build_index() incremental mode with 4 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf', 'geethika.txt']
2025-10-26 15:42:39,168 | INFO | rag_app | Loaded 4 docs from new_paths for incremental add
2025-10-26 15:42:39,199 | INFO | rag_app | New docs chunked into 753 chunks (size=800 overlap=300)
2025-10-26 15:42:39,224 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:42:39,270 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:42:40,815 | INFO | rag_app | Loaded 4 docs from new_paths for incremental add
2025-10-26 15:42:40,842 | INFO | rag_app | New docs chunked into 753 chunks (size=800 overlap=300)
2025-10-26 15:42:40,881 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:42:40,897 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:42:41,542 | INFO | rag_app | Loaded 4 docs from new_paths for incremental add
2025-10-26 15:42:41,557 | INFO | rag_app | New docs chunked into 753 chunks (size=800 overlap=300)
2025-10-26 15:42:41,604 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:42:41,626 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:42:42,409 | INFO | rag_app | Loaded 4 docs from new_paths for incremental add
2025-10-26 15:42:42,446 | INFO | rag_app | New docs chunked into 753 chunks (size=800 overlap=300)
2025-10-26 15:42:42,580 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:42:42,594 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:42:52,197 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:42:52,238 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:42:53,590 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:42:53,610 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:42:53,755 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:42:53,758 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:42:54,053 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:42:54,056 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:43:35,103 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:43:35,108 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:43:35,117 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:43:35,434 | INFO | rag_app | UI question: 'what is DINOV3 and EOMT AND WHO IS GEETHIKA' (use_llm=True)
2025-10-26 15:43:35,435 | INFO | rag_app | ask() question='what is DINOV3 and EOMT AND WHO IS GEETHIKA' k_init=50 k_final=12 use_llm=True
2025-10-26 15:43:35,436 | DEBUG | rag_app | topic flags: want_rleg=False want_dino=True
2025-10-26 15:43:35,869 | DEBUG | rag_app | generic retrieval -> 50 hits
2025-10-26 15:43:35,885 | DEBUG | rag_app | DINOv3 retrieval -> 50 hits
2025-10-26 15:43:45,618 | INFO | rag_app | answer generated, 297 chars
2025-10-26 15:43:45,621 | INFO | rag_app | answer confidence=0.726
2025-10-26 15:43:45,627 | INFO | rag_app | UI answer len=297 chars conf=0.726
